homeinsurance,hotelsaccommodations,energyutilities,homeimprovement,haircare,homefurnishings,automotiveindustry,health,footwear,groceryfoodretailers,undergarments,tobaccoproducts,nonalcoholicbeverages,entertainmentindustry,computerselectronics,socialservices,mobilewireless,bookretailers,ticketsales,vehicleshopping,electricity,facebodycare,computervideogames,autoinsurance,homegarden,retirementpension,oilgas,apparel,internettelecom,vehiclebrands,homefinancing,homeappliances,womensclothing,childrensclothing,homemakinginteriordecor,realestate,fooddrink,newspapers,movies,beautyfitness,mensclothing,wastemanagement,realestateagencies,healthinsurance,drugsmedications,chemicalsindustry,medicalfacilitiesservices,restaurants,income,michigan_index,tbill,cci,smp500,consumption,date
-.023255814,-.041666668,-.06818182,-.06122449,-.068965517,-.071428575,-.050000001,-.05882353,-.06666667,-.075471699,-.046511628,-.175,.046153847,-.2,-.2173913,-.090909094,-.25581396,-.11111111,-.11904762,-.22580644,-.041666668,.017241379,-.12121212,-.083333336,-.041666668,-.085714288,-.1891892,-.12280702,-.25,-.073170729,-.17647059,-.059999999,-.078125,-.11320755,-.069767445,-.11111111,-.063492067,-.21875,-.089285716,-.083333336,-.057692308,-.020408163,-.041666668,-.063829787,-.090909094,-.078947365,-.054545455,-.1,.0328722,.027382255,.83333331,.0011015813,.0061765714,2.9929199,01nov2015
-.10526316,-.083333336,-.06818182,-.06666667,0,-.048780486,-.05882353,-.039215688,-.045454547,-.053571429,-.11764706,-.19512194,-.046153847,-.11111111,-.16666667,-.090909094,-.24444444,-.13043478,-.046511628,-.1875,-.063829787,.030303031,-.17647059,-.054054055,-.021276595,-.10810811,-.14634146,-.061538462,-.19607843,-.097560972,-.21212122,-.10204082,-.095238097,-.059999999,-.046511628,-.02631579,-.030303031,-.1875,.072463766,-.029850746,-.083333336,-.041666668,-.041666668,-.086956523,-.086956523,-.027027028,-.074074075,-.018181818,.029506311,-.010799136,.86956525,-.0017984288,-.0073191975,2.94715,01dec2015
.12,.22222222,.125,.25,.23809524,.21818182,.16666667,.12307692,.2647059,.23529412,.10204082,.12,.16249999,.21568628,.074074075,.1724138,-.04255319,0,.14583333,.13636364,.13559322,.25,.12820514,.14285715,.23728813,.043478262,.079999998,.16666667,-.056603774,.17857143,-.023255814,.21052632,.10958904,.29032257,.18644068,.22950819,.20512821,-.14705883,.19736843,.15294118,.29411766,.15873016,.12121212,.071428575,.056603774,.1875,.18055555,.29870129,.022999283,-.066304326,.88461536,-.0042653778,-.028218159,2.6243701,01jan2016
.1509434,.21052632,.16949153,.203125,.22988506,.2,.16,.2,.26760563,.25,-.095238097,.11538462,.18666667,.17333333,.037037037,.2,-.04255319,.095238097,.16981132,.16666667,.15873016,.22666667,.083333336,.16363636,.18333334,.04255319,.096153848,.1594203,-.037037037,.23333333,.083333336,.21818182,-.11111111,.29850745,.2,.25396827,.19480519,-.11428571,.11764706,.19101124,.26760563,.20967741,.10526316,.037037037,.10526316,.17307693,.19736843,.27500001,.020311533,-.040349022,.93548387,-.0046557463,-.089156054,3.1004901,01feb2016
.22222222,.29268292,.15517241,.22727273,.25842696,.21153846,.23999999,.21428572,.28985506,.28358209,.047619049,.18867925,.21794872,.1891892,.074074075,.18965517,.040816326,.050000001,.13725491,.17391305,.18644068,.25641027,.1388889,.17647059,.24193548,.083333336,.15686275,.19117647,.035714287,.22950819,.065217391,.1923077,.10112359,.30000001,.25,.265625,.27500001,-.085714288,.13846155,.22727273,.30769232,.21875,.27500001,.11538462,.1754386,.21153846,.20779221,.34146342,.022838186,-.021978023,.89655173,-.0041004927,-.0039567617,2.5060699,01mar2016
.2,.25641027,.16666667,.27142859,.31914893,.3018868,.1923077,.1884058,.28358209,.25373134,.17391305,.20754717,.25609756,.17647059,.074074075,.18644068,.021276595,.15000001,.1884058,.15909091,.15000001,.2962963,.1388889,.19607843,.25757575,.083333336,.20754717,.24637681,.018181818,.24590164,.044444446,.24074075,.21052632,.34375,.28301886,.26153848,.25974026,-.088235296,.125,.25,.25301206,.20289855,.1891892,.10204082,.14035088,.21818182,.23076923,.35714287,.016368443,-.077528112,.9130435,-.0033447277,-.0097855031,2.72892,01apr2016
.25,.25641027,.18644068,.25373134,.28409091,.32692307,.13636364,.2,.296875,.33333334,.23913044,.2264151,.26249999,.23529412,.15384616,.21818182,.065217391,.15000001,.265625,.1627907,.21052632,.33333334,.19444445,.3018868,.27941176,.13157895,.23076923,.26865673,.056603774,.23728813,.023809524,.29090908,.20454545,.32786885,.28301886,.30769232,.3125,.029411765,.16923077,.29213482,.27848101,.26086956,.2631579,.15217391,.16981132,.22,.20547946,.36904761,.012297684,.042238649,.92592591,-.0013509862,-.0049786116,2.60145,01may2016
.19642857,.27906978,.18644068,.26760563,.26136363,.29411766,.17391305,.2,.30645162,.2972973,.22,.15686275,.25925925,.24242425,.11538462,.21818182,.043478262,.14285715,.28358209,.22222222,.15625,.2857143,.11111111,.2037037,.27272728,.17073171,.24528302,.25,.09259259,.22033899,.088888891,.24528302,.25,.38333333,.24489796,.28358209,.29113925,.085714288,.171875,.25287357,.31506848,.25,.29268292,.10416666,.16666667,.19148937,.2,.37209302,.010417121,-.027807465,.92592591,-.0017059896,.017033055,2.9124801,01jun2016
.23728813,.29787233,.2,.2739726,.29032257,.29090908,.2173913,.21212122,.32307693,.32098764,.17391305,.23214285,.2857143,.27027026,.15384616,.19642857,.1923077,.2173913,.24615385,.2173913,.28378379,.30000001,.1891892,.25,.25,.12820514,.25454545,.26865673,.16071428,.25396827,.125,.21428572,.29069766,.375,.28846154,.2857143,.31395349,.1388889,.2173913,.27472529,.31944445,.26760563,.33333334,.063829787,.16363636,.19565217,.22666667,.37894738,.011215384,-.034444422,.90000004,-.0020228755,.032094222,2.65167,01jul2016
.25423729,.26190478,.18965517,.28169015,.2857143,.30357143,.17391305,.26086956,.27536231,.3116883,.1627907,.16666667,.28395063,.24324325,.11538462,.26666668,.1923077,.21428572,.12280702,.21276596,.25,.31645569,.14285715,.24137931,.27941176,.12195122,.2037037,.25,.1724138,.25,.12765957,.2631579,.2682927,.40277779,.25925925,.29850745,.28749999,.16216215,.15384616,.29213482,.2739726,.23880596,.2631579,.17307693,.18181819,.23999999,.29268292,.35632184,.0090385703,-.023385288,.76666665,-.0012032376,.091558948,2.59129,01aug2016
.25925925,.30769232,.24590164,.28358209,.30232558,.29090908,.125,.25714287,.31884059,.3108108,.25,.26785713,.28915662,.21621622,.14285715,.23333333,.328125,.2173913,.27118644,.23255815,.234375,.3116883,.14705883,.29090908,.3125,.19512194,.32203391,.29166666,.17741935,.29032257,.15909091,.2857143,.30588236,.38461539,.29824561,.28813559,.32098764,.11428571,.203125,.26190478,.30263159,.23529412,.2647059,.16,.20689656,.24074075,.27160493,.37349397,.010161599,.043859649,.93103451,.00028891111,.11448759,2.83394,01sep2016
.2857143,.30769232,.20338982,.28787878,.30588236,.2962963,0,.20588236,.2739726,.32394367,.26666668,.24074075,.29268292,.1875,.14285715,.22033899,.19607843,.2,.17647059,.21951219,.31944445,.30487806,.14705883,.26923078,.30158731,.16666667,.25925925,.28915662,.125,.27118644,.16666667,.27272728,.27906978,.34482759,.2857143,.29824561,.29268292,.11428571,.1594203,.27380952,.31999999,.27272728,.30303031,.13207547,.12962963,.2264151,.18666667,.36585367,.01084081,-.032110129,.93939394,.00075756898,.022006821,2.7254601,01oct2016
.17307693,.29411766,.22807017,.27941176,.27500001,.30000001,.16666667,.21538462,.27710843,.32911393,.23214285,.25925925,.25287357,.2647059,.17857143,.25423729,.15686275,.1,.1923077,.24390244,.1724138,.30120483,.083333336,.25,.27272728,.125,.28846154,.28749999,.11111111,.26785713,.20930232,.2647059,.24705882,.41111112,.28333333,.32075471,.26744187,.11111111,.13846155,.25,.30666667,.27941176,.2,.1754386,.18518518,.22448979,.22535211,.375,.015140714,.026652452,.73333335,.0028399026,.053847399,2.76139,01nov2016
.28301886,.29411766,.25423729,.3283582,.25882354,.28070176,.22727273,.21538462,.34,.3488372,.16393442,.26785713,.33673468,.22857143,.1724138,.22807017,.16666667,.17857143,.17307693,.21951219,.22950819,.32653061,.17073171,.27450982,.28787878,.17777778,.26785713,.2857143,.12068965,.29310346,.25,.28985506,.25882354,.40476191,.328125,.28301886,.3125,.030303031,.092105262,.25555557,.30232558,.29411766,.2,.14814815,.19298245,.21276596,.23943663,.375,.014529163,.057026468,.54901958,.0051794308,.087050021,2.81305,01dec2016
.12280702,.07692308,.11111111,.05882353,0,.05172414,.1724138,.084507041,.014492754,.081081077,-.020833334,.056603774,.080459774,-.02,.035714287,.09375,.059999999,.039999999,0,.022222223,.15714286,.095238097,-.083333336,.125,.10606061,.079999998,.074074075,.043478262,.053571429,.034482758,.08510638,.050000001,.1097561,.046153847,.078125,.016129032,.082352944,.081081077,-.085714288,.076086953,.014492754,.11267605,-.03125,.06666667,.086206898,.020408163,.1,.083333336,.016534669,.065989845,.49019608,.0064903577,.14859562,2.8340299,01jan2017
.018518519,.025641026,.092307694,.044776119,.011363637,.06779661,.074074075,.04109589,-.014285714,.12328767,.125,.054545455,.074074075,.013157895,.035714287,.032258064,.040816326,-.050000001,.018518519,-.043478262,.030769231,.12790698,-.028571429,.017857144,.0625,.078431375,0,.014285714,0,.016393442,-.06666667,.017857144,.058139537,-.046875,.083333336,-.016129032,.094117649,.027777778,-.014925373,.021978023,0,.074626863,-.11764706,0,.017241379,.037037037,.061728396,.10112359,.020300856,.047767453,.40384614,.0067341132,.1825193,2.0330999,01feb2017
.084745765,.046511628,.079365082,.09589041,0,.10344828,0,.014084507,.028169014,.069444448,.10638298,.070175439,.093023255,.02631579,.068965517,.033333335,.02,0,.19047619,0,.25316456,.093023255,.027027028,.12068965,.074626863,.07692308,.07272727,.014492754,-.037037037,.061538462,-.022222223,.087719299,.043010753,.027777778,.10344828,.030303031,.047619049,0,.071428575,.043478262,-.02631579,.030303031,-.14285715,.037037037,.065573767,.087719299,.049382716,.088888891,.023503331,.06088753,.6081081,.0068270178,.12823357,2.9594901,01mar2017
.03508772,.048780486,.032258064,.054054055,-.044444446,.036363635,-.039999999,.041666668,.069444448,.17283951,-.069767445,.10169491,.18000001,0,.035714287,0,.020833334,0,.041666668,0,.13043478,.058139537,-.090909094,.07272727,.070422538,.05882353,.018518519,.028169014,-.018518519,.016129032,-.022727273,.084745765,.050000001,.11111111,.070175439,.015151516,.14444445,-.030303031,.015384615,.043478262,.056818184,.1038961,-.088235296,-.020833334,0,.017857144,.012658228,.07692308,.022871228,.082474224,.71249998,.0062277368,.13375556,2.5808799,01apr2017
.050847456,.071428575,.063492067,.094594598,.043478262,.054545455,.15384616,.084507041,.044776119,.0625,-.12195122,.10169491,.10112359,.028571429,.037037037,.06779661,.06122449,.047619049,-.015873017,.022727273,.13636364,.024096385,-.125,.086206898,.093333334,.095238097,.037037037,.056338027,0,.032786883,.06666667,.098360658,.092783503,.075757578,.086206898,.015151516,.069767445,0,.029850746,.032608695,.05952381,.092105262,-.11764706,.098039217,.070175439,.10714286,.087499999,.086956523,.027052304,.024716798,.69662923,.0043409844,.13054565,2.53304,01may2017
.081967212,.08510638,.092307694,.10126583,.063829787,.055555556,.17857143,.044117648,.060606062,.16853933,-.11111111,.16393442,.1,.057142857,.037037037,.06779661,.079999998,0,-.015151516,.021739131,.098591551,.094117649,-.090909094,.1147541,.10810811,0,.10169491,.044776119,-.018867925,.078125,.021739131,.11666667,.086956523,.07692308,.16949153,.028985508,.10227273,-.029411765,-.015873017,.064516127,.013513514,.081081077,-.078947365,.05882353,.068965517,.096153848,.074074075,.11340206,.026798392,.015789473,.72448981,.0035256902,.13392279,2.2973299,01jun2017
.063492067,0,.047619049,.098765433,.07,.03508772,.079999998,.057142857,.029850746,.12903225,0,.11111111,.045454547,0,-.039999999,.01754386,-.06122449,-.045454547,-.031746034,0,.013333334,.090909094,-.12121212,.06666667,.093333334,.071428575,.05172414,.014705882,-.098039217,.015625,-.06666667,.081967212,.011494253,.072463766,.10344828,.014084507,.08510638,-.090909094,-.045454547,.042105265,-.014084507,.10126583,-.16666667,.059999999,.017857144,.098039217,.050632913,.050000001,.027152047,.036402591,.71962619,.0045611672,.12010683,2.41026,01jul2017
0,.045454547,.079365082,.053333335,.042105265,.034482758,.11538462,.028169014,.05479452,.15384616,.044444446,.1147541,.058139537,-.027777778,.071428575,.016393442,-.06122449,-.07692308,.080645159,-.021739131,.04225352,.048192769,-.060606062,.033333335,0,.06818182,.084745765,.055555556,-.054545455,.015384615,-.06818182,.050000001,.046511628,.039999999,.084745765,0,.069767445,-.057142857,-.015625,.011111111,.026666667,.069444448,-.055555556,.018867925,.083333336,0,.035294119,.074468084,.028445892,.072314046,.70297027,.0065359608,.12165958,2.29229,01aug2017
.15625,.025,.20779221,.11842106,.033707865,.017857144,-.043478262,0,.014285714,.13953489,-.047619049,.06666667,.034883723,.051282052,0,.032258064,-.084745765,-.045454547,0,.044444446,.36000001,.072289154,-.030303031,.083333336,.072463766,.023809524,.27160493,0,-.068965517,.015873017,-.023255814,.06666667,.011627907,.025,.033898305,.032786883,.058139537,-.060606062,-.032258064,.023255814,.025641026,.093333334,-.030303031,.019607844,0,-.018867925,-.0125,.067415729,.027124826,.041009475,.71844661,.0078941956,.13935685,2.3885601,01sep2017
.01754386,.25,.063492067,.09589041,.011627907,.068965517,.12,.055555556,0,.089743592,-.071428575,.084745765,0,.25581396,.034482758,.048387095,.01923077,0,.093333334,.06818182,-.014084507,.035294119,-.030303031,.10344828,.086956523,.10638298,.018181818,-.012195121,-.018181818,.016666668,-.024390243,.05172414,.044444446,.10309278,.11111111,.033898305,.046511628,0,-.061538462,.023255814,.074074075,.070422538,-.064516127,.070175439,.1,.036363635,.096385539,.06818182,.027594816,.1340616,.69158882,.0085913027,.17439409,2.58024,01oct2017
.037037037,-.030303031,0,.06849315,.05882353,.0625,-.043478262,.057971016,.077777781,.048192769,.01754386,.068965517,-.023529412,.17073171,.034482758,-.017241379,.07272727,0,-.019607844,0,.049180329,.056818184,0,.094339624,.083333336,.14893617,.018867925,.036144577,0,-.018181818,-.048780486,.06849315,.011627907,.072164945,.10447761,.018518519,.022727273,-.125,-.031746034,.069767445,.074074075,.014492754,0,.033898305,.068965517,.075471699,.10126583,.024390243,.026327612,.047715705,.63414633,.0051873773,.14934386,2.84079,01nov2017
-.059999999,0,-.017241379,.056338027,.044943821,.033898305,-.047619049,.029850746,-.030927835,.10416666,.016129032,.06666667,-.031578947,.054054055,-.035714287,-.017857144,.018181818,-.12,-.039999999,0,.031746034,.02,-.078947365,-.02,.043478262,.0625,-.018181818,-.011111111,-.074074075,.016949153,-.1,-.014705882,-.024096385,.096774191,.05882353,0,.039999999,0,-.027027028,0,.011494253,.028571429,-.034482758,-.018867925,.033898305,.040816326,.040540539,.043478262,.026383031,-.023983262,.61363637,.0010916599,.16261907,2.66836,01dec2017
-.096153848,-.083333336,-.016129032,.028571429,.034482758,.033333335,-.16,.040540539,-.014705882,.097560972,-.090909094,.036363635,.02247191,.18032786,0,-.032258064,-.086956523,-.086956523,.094339624,-.046511628,-.060606062,-.024390243,-.028571429,0,-.03125,.10714286,.035714287,0,-.098039217,-.035714287,-.093023255,.047619049,-.064935066,.044117648,.030303031,-.033333335,.044943821,-.15625,-.07692308,0,-.029850746,.065789476,-.06666667,-.052631579,.049180329,.02,.05882353,.023255814,.025184462,-.02925813,.63829786,-.000068147478,.19298039,2.5093501,01jan2018
-.018867925,-.054054055,-.083333336,.056338027,.022222223,-.03508772,-.125,.026666667,-.029411765,.051948052,-.11627907,.03508772,.047058824,-1,-.037037037,-.016393442,-.088888891,0,.068965517,0,-.048387095,-.011764706,-.09375,.01754386,.015384615,.01923077,0,0,-.05882353,0,-.022727273,.050847456,-.048780486,.085714288,0,.046153847,.044943821,-.125,-.063492067,.010869565,0,.014705882,-.096774191,.018181818,.064516127,.018181818,.035714287,.021978023,.022653954,.034102246,.66878986,.0016063727,.12903911,2.3961101,01feb2018
-.09259259,-.1025641,0,-.013888889,.021978023,-.01754386,-.041666668,.02739726,.013888889,.088607594,-.175,0,-.011764706,.23999999,-.11538462,-.034482758,-.11111111,-.052631579,-.016129032,-.045454547,.070588239,-.036144577,-.12121212,-.054545455,-.015151516,-.039999999,-.018518519,0,-.079999998,-.10169491,-.046511628,0,-.08139535,.088607594,.016949153,-.047619049,.045454547,-.12903225,-.14754099,-.010989011,.025641026,.014925373,-.09375,-.079999998,-.033898305,-.11764706,-.025316456,.010989011,.021564351,.044378679,.56470585,.0028677939,.10532517,2.2215099,01mar2018
-.036363635,-.025,0,.02631579,.010989011,0,0,.027027028,-.028571429,.012195121,-.075000003,.048387095,-.12359551,.028571429,-.037037037,.016666668,-.11627907,-.11111111,-.14285715,0,-.078125,.011494253,-.064516127,-.018518519,.02739726,0,.018181818,-.028985508,-.10204082,0,-.023255814,-.053571429,-.086956523,-.074626863,.017241379,-.015384615,-.084337346,-.064516127,-.048387095,-.010989011,0,-.013157895,-.030303031,.039999999,.050000001,-.056603774,.048192769,.010869565,.022828043,.018218653,.54545456,.0027716011,.099639356,2.4567101,01apr2018
-.09259259,-.07692308,.030769231,.051282052,-.022222223,-.018518519,-.083333336,0,-.015151516,.024390243,0,.016666668,-.011363637,0,-.03846154,-.03508772,-.13953489,-.10526316,-.016129032,-.023255814,.043478262,.011904762,-.032258064,-.035714287,.013157895,-.024390243,.068965517,-.014285714,-.12765957,.016129032,-.097560972,-.05172414,.02020202,0,-.01754386,-.047619049,-.011764706,-.096774191,-.080645159,-.033707865,0,.050000001,0,-.040816326,.017241379,-.018181818,-.012658228,0,.019859718,.0091836937,.52150536,.0026456409,.10848086,2.6118801,01may2018
-.089285716,-.11904762,-.048387095,-.012820513,-.032967035,-.018867925,-.16666667,.028571429,-.047619049,-.047058824,-.046511628,-.016666668,-.046511628,0,-.079999998,-.053571429,-.19047619,-.050000001,-.081967212,-.069767445,-.059701491,-.024096385,0,-.089285716,.038961038,0,-.017241379,.014705882,-.17777778,-.084745765,-.095238097,-.016949153,-.057471264,-.031746034,-.07272727,-.061538462,0,-.1724138,-.016129032,-.044943821,.038961038,.013333334,-.15151516,-.0625,-.01754386,-.019607844,-.0125,-.010416667,.022424396,.03258653,.48421052,.003110053,.10850627,2.7497499,01jun2018
-.125,-.06818182,.015625,-.0125,-.12359551,-.036363635,-.041666668,-.014492754,-.046875,.041237112,-.12195122,-.016129032,.022222223,-.088235296,-.086956523,-.017857144,-.11363637,-.1,-.050000001,-.045454547,-.013513514,-.073170729,-.064516127,-.090909094,.013157895,0,-.01754386,-.046153847,-.13333334,-.015873017,-.097560972,.016129032,-.048192769,.014285714,-.035714287,-.059701491,-.010752688,-.1,-.047619049,-.079545453,0,-.012820513,-.05882353,-.020408163,-.018181818,-.040816326,.036585364,-.01010101,.021103334,.045965269,.45408159,.0031693687,.12285312,2.9620199,01jul2018
-.053571429,-.1,-.016129032,-.02739726,-.021505376,-.035714287,-.13043478,-.014285714,-.057971016,-.045977011,-.15384616,-.016666668,.033707865,0,-.12,-.033898305,-.11363637,-.13043478,-.050847456,-.045454547,-.014285714,-.037500001,-.064516127,-.052631579,.014492754,0,0,-.05882353,-.17021276,-.048387095,-.073170729,0,-.11688311,.013157895,-.053571429,-.063492067,-.011764706,-.12903225,-.14285715,-.05882353,.025974026,-.014084507,-.125,-.01923077,-.071428575,0,-.036585364,0,.02207616,-.0062370687,.50246304,.002272761,.14815341,3.1485901,01aug2018
-.28,-.052631579,-.28333333,-.10144927,-.072289154,-.037037037,-.045454547,0,-.044776119,-.036144577,-.10526316,-.034482758,-.036144577,-.02631579,-.07692308,-.068965517,-.28260869,-.1,-.03508772,-.125,-.47058824,-.077922076,-.1,-.17647059,-.045454547,-.024390243,-.5,-.05882353,-.18367347,-.086206898,-.16216215,-.052631579,-.1025641,.024390243,-.03508772,-.089285716,-.048780486,-.03125,-.033333335,-.075000003,-.054054055,-.056338027,-.13793103,-.0625,-.054545455,-.039215688,-.052631579,-.034883723,.02152344,.049950071,.51643193,.0018625868,.13542299,2.67255,01sep2018
-.14,-.48571429,-.016129032,-.057971016,-.048780486,-.094339624,0,-.028571429,-.10606061,.025,-.10526316,-.017241379,0,-.30303031,-.16,-.016393442,-.20930232,-.17647059,-.13636364,-.12820514,.013888889,-.089743592,-.1,-.16,-.061538462,-.06818182,-.018518519,-.093333334,-.17021276,-.071428575,-.078947365,-.01754386,-.18421052,-.065934069,-.10526316,-.07272727,-.011764706,-.20689656,-.065573767,-.1025641,-.14084508,-.075757578,-.10714286,0,-.071428575,-.03773585,-.050632913,-.047619049,.022232099,-.021298194,.5244444,.00042223147,.050329309,2.9891901,01oct2018
-.10204082,-.03125,.033898305,-.013888889,-.0625,-.049180329,.46511629,-.014705882,-.011235955,.056818184,-.14,-.01754386,.065934069,-.28125,-.074074075,0,-.22222222,-.052631579,-.0625,-.025,.075757578,-.023255814,-.090909094,-.081632651,-.028571429,-.093023255,0,-.012195121,-.14893617,0,-.10810811,.026666667,-.075000003,.029999999,-.063492067,-.05882353,.043478262,-.10344828,-.032786883,-.075000003,-.025316456,.028169014,-.2,-.053571429,-.054545455,-.081632651,-.053333335,.046511628,.022735257,-.010256411,.47210297,.00029703841,.063521378,2.8464301,01nov2018
